City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Categoryid
New York,Jamaica Estates,40.71680483014613,-73.7872269693666,Le Woof Walk,40.71930706501007,-73.79079648232604,Dog Run,4bf58dd8d48988d1e5941735
New York,Jamaica Estates,40.71680483014613,-73.7872269693666,Q30/Q31 bus stop,40.71953954463752,-73.79073547920552,Bus Station,4bf58dd8d48988d1fe931735
New York,Jamaica Estates,40.71680483014613,-73.7872269693666,Dhaka Hajir Biryani,40.72098922729492,-73.78678131103516,Indian Restaurant,4bf58dd8d48988d10f941735
New York,Jamaica Estates,40.71680483014613,-73.7872269693666,The House of Shibas,40.718109130859375,-73.79280090332031,Lounge,4bf58dd8d48988d121941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Kung Fu Xiao Long Bao,40.743379942633446,-73.82574089492095,Dumpling Restaurant,4bf58dd8d48988d108941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Yeh's Bakery 紅葉,40.74571425282124,-73.8259117918444,Bakery,4bf58dd8d48988d16a941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Tea Shop 168 & Bakery,40.743241166321226,-73.82572613193412,Bakery,4bf58dd8d48988d16a941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Main Street Taiwanese Gourmet 北港台菜,40.743537865721244,-73.82582518631871,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,New Bodai Vegetarian 新菩提素食,40.74363032746735,-73.82580708669612,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,TD Bank,40.7468293,-73.8264688,Bank,4bf58dd8d48988d10a951735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Lake Pavilion Restaurant,40.74262183933804,-73.82497019158409,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,MAC Cosmetics,40.743178443022124,-73.82985938732303,Cosmetics Shop,4bf58dd8d48988d10c951735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,88 Canteen,40.74394216997164,-73.82586206505242,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Hydroponic Garden Centers - Homebrew Too,40.741427,-73.821947,Hobby Shop,4bf58dd8d48988d1fb941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Phil & Son's Pizzeria,40.74562840333674,-73.82590973423888,Pizza Place,4bf58dd8d48988d1ca941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,FruiTea (FKA Red Apple),40.746259452147,-73.82601059642177,Frozen Yogurt Shop,512e7cae91d4cbb4e5efe0af
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,NYHQ-Cafeteria,40.747044317295654,-73.82457931281114,Café,4bf58dd8d48988d16d941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Asian Gourmet Restaurant,40.74614275278667,-73.82593533393485,Asian Restaurant,4bf58dd8d48988d142941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Ace  Bagel & Rolls,40.74367020856401,-73.82580623846098,Bagel Shop,4bf58dd8d48988d179941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Chase Bank,40.745729824591564,-73.825760105032,Bank,4bf58dd8d48988d10a951735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Yong Fa Supermarket,40.7434926254424,-73.82566852051764,Supermarket,52f2ab2ebcbc57f1066b8b46
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Flushing Wine & Liqour,40.743761,-73.825656,Liquor Store,4bf58dd8d48988d186941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Recovery Room sports bar,40.74613814219034,-73.83109904686414,Bar,4bf58dd8d48988d116941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Long Island Expressway at Exit 23,40.742247696186794,-73.825376275662,Intersection,52f2ab2ebcbc57f1066b8b4c
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Mateos Park,40.742152600205785,-73.82756765488456,Park,4bf58dd8d48988d163941735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,MTA - Q44/Q20 Bus Stop,40.741620079738446,-73.82520122661553,Bus Station,4bf58dd8d48988d1fe931735
New York,Queensboro Hill,40.7445723092867,-73.82580915110559,Turtle Playground,40.741729736328125,-73.82734680175781,Playground,4bf58dd8d48988d1e7941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Carnesecca Arena,40.72402914913341,-73.79445765744263,College Basketball Court,4bf58dd8d48988d1ba941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,D'Angelo Center,40.72271712769394,-73.79604941751279,College Academic Building,4bf58dd8d48988d198941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Wo Kee Noodle,40.72304496588971,-73.79978649886627,Dim Sum Restaurant,4bf58dd8d48988d1f5931735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Baskin-Robbins,40.722978909580966,-73.7994614428566,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,AT&T Store,40.7229914,-73.8006786,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
New York,Hillcrest,40.723824901829204,-73.79760300912672,7-Eleven,40.7232238499731,-73.8000744581222,Convenience Store,4d954b0ea243a5684a65b473
New York,Hillcrest,40.723824901829204,-73.79760300912672,Dunkin',40.72296235251937,-73.79946305398465,Donut Shop,4bf58dd8d48988d148941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,The UPS Store,40.7257413,-73.7924724,Shipping Store,52f2ab2ebcbc57f1066b8b1f
New York,Hillcrest,40.723824901829204,-73.79760300912672,Chang Xin Foods Market Inc.,40.72305611428239,-73.80054975366757,Grocery Store,4bf58dd8d48988d118951735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Dunkin',40.723095342315084,-73.79490708512525,Donut Shop,4bf58dd8d48988d148941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Starbucks,40.72278120784277,-73.79607982554525,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Golden Island Supermarket,40.72568275868446,-73.79280353360845,Market,50be8ee891d4fa8dcc7199a7
New York,Hillcrest,40.723824901829204,-73.79760300912672,D'Angelo Center Food Court,40.72235783116957,-73.79655549273419,Food Court,4bf58dd8d48988d120951735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Burger King,40.72296780336042,-73.79497768220904,Fast Food Restaurant,4bf58dd8d48988d16e941735
New York,Hillcrest,40.723824901829204,-73.79760300912672,Marillac Terrace,40.72300795989303,-73.79479872154286,Food,4d4b7105d754a06374d81259
New York,Hillcrest,40.723824901829204,-73.79760300912672,ADGreek,40.72575781384155,-73.79227507675047,Clothing Store,4bf58dd8d48988d103951735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Los Portales,40.76326709322027,-73.92807735752173,Taco Place,4bf58dd8d48988d151941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Bravo Supermarkets,40.76119011672466,-73.93109567998317,Grocery Store,4bf58dd8d48988d118951735
New York,Ravenswood,40.761704526054146,-73.93157506072878,King Souvlaki of Astoria,40.765138596755826,-73.92881491204062,Food Truck,4bf58dd8d48988d1cb941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Kondo,40.762529020490646,-73.92647158321388,Japanese Restaurant,4bf58dd8d48988d111941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Botte Bar,40.76326517455829,-73.92809098763414,Italian Restaurant,4bf58dd8d48988d110941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Tamashii Ramen,40.762716664012544,-73.92680165864232,Ramen Restaurant,55a59bace4b013909087cb24
New York,Ravenswood,40.761704526054146,-73.93157506072878,Sami's Kebab House,40.75840750994224,-73.93309012994509,Afghan Restaurant,503288ae91d4c4b30a586d67
New York,Ravenswood,40.761704526054146,-73.93157506072878,Family Market,40.762574683333355,-73.92634212970732,Food & Drink Shop,4bf58dd8d48988d1f9941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,New York Pão de Queijo,40.762600555726785,-73.92599225210006,Brazilian Restaurant,4bf58dd8d48988d16b941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Bel Aire Diner,40.765369,-73.931543,Diner,4bf58dd8d48988d147941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,La Sala,40.763193530004,-73.92857138136692,Lounge,4bf58dd8d48988d121941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,RaR Bar,40.75853152913559,-73.92917587927052,Bar,4bf58dd8d48988d116941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Aliada Restaurant,40.762558,-73.9261885,Greek Restaurant,4bf58dd8d48988d10e941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,New York City Bagel & Coffee House,40.762452,-73.92653,Bagel Shop,4bf58dd8d48988d179941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Abi Sushi,40.760319851514325,-73.92647806555378,Sushi Restaurant,4bf58dd8d48988d1d2941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Bund On Broadway,40.763065000000005,-73.928221,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Wine Stop NYC,40.76217642707702,-73.92589039198194,Liquor Store,4bf58dd8d48988d186941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Bakeway NYC,40.76311282589097,-73.92766673546537,Café,4bf58dd8d48988d16d941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Fatima's Halal Kitchen,40.76307107742646,-73.92753602003499,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Kinship Coffee,40.76197943261347,-73.92571985721588,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Arepas Grill,40.7649789,-73.9304299,Latin American Restaurant,4bf58dd8d48988d1be941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Greek Souvlaki Stand,40.761894763686236,-73.92564598849982,Food Truck,4bf58dd8d48988d1cb941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,City Fresh Market,40.765389500004936,-73.93083577747048,Market,50be8ee891d4fa8dcc7199a7
New York,Ravenswood,40.761704526054146,-73.93157506072878,Palace Fried Chicken,40.7597946305918,-73.93679493562549,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
New York,Ravenswood,40.761704526054146,-73.93157506072878,Aladdin Sweets and Restaurant,40.75726191958214,-73.93115910851104,Indian Restaurant,4bf58dd8d48988d10f941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Sam Lee Kitchen,40.759854,-73.936562,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,One Stop Pizza,40.75743329504099,-73.93159850295947,Pizza Place,4bf58dd8d48988d1ca941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,B & S Coffee Shop,40.75973256122087,-73.93666200887749,Breakfast Spot,4bf58dd8d48988d143941735
New York,Ravenswood,40.761704526054146,-73.93157506072878,Sazon Restaurant,40.759429931640625,-73.93647766113281,Spanish Restaurant,4bf58dd8d48988d150941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Kawaii,40.66646331832032,-73.85173452198957,Japanese Restaurant,4bf58dd8d48988d111941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,All American Bagel and Barista,40.66667676997172,-73.85090202885482,Deli / Bodega,4bf58dd8d48988d146941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,La Villa,40.66659324453285,-73.85212485457131,Pizza Place,4bf58dd8d48988d1ca941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Key Food,40.666451,-73.851191,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
New York,Lindenwood,40.66391841925139,-73.84963782402441,Chase Bank,40.666802891197115,-73.85091266136232,Bank,4bf58dd8d48988d10a951735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Dunkin',40.666591291245986,-73.85202266380634,Donut Shop,4bf58dd8d48988d148941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,McDonald's,40.66642761230469,-73.8514175415039,Fast Food Restaurant,4bf58dd8d48988d16e941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Harold Schneiderman Playground,40.66485493557758,-73.85066756065514,Playground,4bf58dd8d48988d1e7941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Food Emporium,40.666689,-73.851198,Grocery Store,4bf58dd8d48988d118951735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Stanford Dance Studio,40.66657733662532,-73.85156347466103,Dance Studio,4bf58dd8d48988d134941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Linden Park Pharmacy,40.666831,-73.851353,Pharmacy,4bf58dd8d48988d10f951735
New York,Lindenwood,40.66391841925139,-73.84963782402441,La Torre Bakery,40.66311725469125,-73.85415356209955,Bakery,4bf58dd8d48988d16a941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,Loco's Gym,40.66316627372548,-73.85426267811728,Gym,4bf58dd8d48988d176941735
New York,Lindenwood,40.66391841925139,-73.84963782402441,The Carlton II,40.66688818532981,-73.84610259005333,Hotel,4bf58dd8d48988d1fa931735
New York,Laurelton,40.66788389660247,-73.74025607989822,Henrica's Restaurant And Lounge,40.666813,-73.73652,Caribbean Restaurant,4bf58dd8d48988d144941735
New York,Laurelton,40.66788389660247,-73.74025607989822,Golden Krust,40.667382234743044,-73.73739489124435,Caribbean Restaurant,4bf58dd8d48988d144941735
New York,Laurelton,40.66788389660247,-73.74025607989822,LIRR - Rosedale Station,40.66588877709627,-73.7355951360247,Train Station,4bf58dd8d48988d129951735
New York,Laurelton,40.66788389660247,-73.74025607989822,New francis beauty supply,40.66697810925828,-73.7367961239117,Cosmetics Shop,4bf58dd8d48988d10c951735
New York,Laurelton,40.66788389660247,-73.74025607989822,Laurelton Park,40.670598419505524,-73.73589969343945,Park,4bf58dd8d48988d163941735
New York,Laurelton,40.66788389660247,-73.74025607989822,G's Restaurant & Bar,40.6648332,-73.736098,Caribbean Restaurant,4bf58dd8d48988d144941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Popeyes Louisiana Kitchen,40.737124298541765,-73.86405391926831,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
New York,Lefrak City,40.7360745708308,-73.86252471413741,Ulta Beauty,40.7331245,-73.8632635,Cosmetics Shop,4bf58dd8d48988d10c951735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Great Wall Supermarket,40.736373423969674,-73.8591858625726,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
New York,Lefrak City,40.7360745708308,-73.86252471413741,Rego Center,40.73298720283457,-73.86313449536031,Shopping Mall,4bf58dd8d48988d1fd941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Panera Bread,40.73342763659789,-73.86334407669337,Bakery,4bf58dd8d48988d16a941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Pier 1 Imports,40.73246393059588,-73.86335310681534,Furniture / Home Store,4bf58dd8d48988d1f8941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Florence Cleaners,40.737097273968786,-73.86451660628391,Dry Cleaner,52f2ab2ebcbc57f1066b8b1d
New York,Lefrak City,40.7360745708308,-73.86252471413741,Miller's Ale House - Rego Park,40.733394,-73.863868,Restaurant,4bf58dd8d48988d1c4941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Subway,40.7331637095959,-73.8637812286824,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,ALDI Food Market,40.7334093,-73.8624119,Supermarket,52f2ab2ebcbc57f1066b8b46
New York,Lefrak City,40.7360745708308,-73.86252471413741,Liquor & Wine Warehouse,40.7363833916963,-73.85777130011255,Liquor Store,4bf58dd8d48988d186941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Costco,40.73315483635352,-73.86370807647576,Warehouse Store,52e816a6bcbc57f1066b7a54
New York,Lefrak City,40.7360745708308,-73.86252471413741,Mandee,40.73309968438706,-73.86332287038138,Women's Store,4bf58dd8d48988d108951735
New York,Lefrak City,40.7360745708308,-73.86252471413741,T.J. Maxx,40.7336242,-73.8641036,Department Store,4bf58dd8d48988d1f6941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Chipotle Mexican Grill,40.7332441,-73.8638964,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Century 21 Department Store,40.7333304,-73.8635717,Department Store,4bf58dd8d48988d1f6941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Gong Cha,40.73316353702662,-73.86279961597211,Bubble Tea Shop,52e81612bcbc57f1066b7a0c
New York,Lefrak City,40.7360745708308,-73.86252471413741,Red Mango,40.73302,-73.863755,Frozen Yogurt Shop,512e7cae91d4cbb4e5efe0af
New York,Lefrak City,40.7360745708308,-73.86252471413741,LongHorn Steakhouse,40.7343726355465,-73.86777877807617,Steakhouse,4bf58dd8d48988d1cc941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,SEPHORA inside JCPenney,40.734995051818736,-73.86778773434122,Cosmetics Shop,4bf58dd8d48988d10c951735
New York,Lefrak City,40.7360745708308,-73.86252471413741,JCPenney,40.7349792,-73.8678085,Department Store,4bf58dd8d48988d1f6941735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Chase Bank,40.7380247,-73.8602381,Bank,4bf58dd8d48988d10a951735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Rite Aid,40.7376792,-73.8598631,Pharmacy,4bf58dd8d48988d10f951735
New York,Lefrak City,40.7360745708308,-73.86252471413741,Foresthill Spa,40.73788106729842,-73.85761653041881,Spa,4bf58dd8d48988d1ed941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,The Rockaways,40.57625018376531,-73.84939834217174,Beach,4bf58dd8d48988d1e2941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Beach 136 Street,40.57609348843206,-73.85532751325336,Beach,4bf58dd8d48988d1e2941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Pico Mexican Restaurant,40.57835190592994,-73.84947008221879,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Jamesons Pub,40.578451592591904,-73.8495135386924,Pub,4bf58dd8d48988d11b941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Ciro's Pastry,40.57832759678173,-73.84935544127949,Bakery,4bf58dd8d48988d16a941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Dunkin',40.5787572034717,-73.84936391410349,Donut Shop,4bf58dd8d48988d148941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant,4bf58dd8d48988d110941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Harbor Light Pub,40.57761878283454,-73.84967401022975,Pub,4bf58dd8d48988d11b941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Beach Bagel,40.57883128519199,-73.84964048303452,Bagel Shop,4bf58dd8d48988d179941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Belle Harbor Foods,40.578138876591716,-73.84943280070009,Deli / Bodega,4bf58dd8d48988d146941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,East Meets West,40.5784354487344,-73.8494738227336,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,End Of The A,40.578786,-73.849772,Boutique,4bf58dd8d48988d104951735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Bon Appetite Specialty Food Store,40.578376074377985,-73.84936139494964,Deli / Bodega,4bf58dd8d48988d146941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Rockaway Beach - 133rd Street,40.572761682407496,-73.8507843017578,Beach,4bf58dd8d48988d1e2941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Blue Beach Nail,40.57851374119118,-73.84944859417914,Spa,4bf58dd8d48988d1ed941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Selina Nail Salon,40.57817,-73.849034,Spa,4bf58dd8d48988d1ed941735
New York,Belle Harbor,40.576155565431094,-73.8540175039252,Belle Harbor Chemists,40.578282,-73.849004,Pharmacy,4bf58dd8d48988d10f951735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach  - 120th Street,40.57832218338113,-73.84038723028452,Beach,4bf58dd8d48988d1e2941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Steak & Seafood,40.58120188605485,-73.83784623154668,Steakhouse,4bf58dd8d48988d1cc941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Cuisine By Claudette,40.57886817253805,-73.83686820073987,French Restaurant,4bf58dd8d48988d10c941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Duane Reade,40.5822362,-73.8385126,Pharmacy,4bf58dd8d48988d10f951735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Bagels,40.582290850881414,-73.83715406300448,Bagel Shop,4bf58dd8d48988d179941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Last Stop Gourmet Shop,40.58038962697081,-73.8374587228447,Diner,4bf58dd8d48988d147941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,The Beach at 118th Street,40.57734564451533,-73.83815879751982,Beach,4bf58dd8d48988d1e2941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Ciro's Italian Restaurant,40.579270684356544,-73.83695416979937,Pizza Place,4bf58dd8d48988d1ca941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Pickles & Pies Food Market & Deli,40.57991538953956,-73.83718206630222,Deli / Bodega,4bf58dd8d48988d146941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,The Beach at 122nd Street,40.57725070501285,-73.84250651542241,Beach,4bf58dd8d48988d1e2941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Carvel Ice Cream,40.579316999999996,-73.837293,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,The Wharf,40.58268040538696,-73.8384397722833,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Chase Bank,40.580728,-73.838091,Bank,4bf58dd8d48988d10a951735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,SUBWAY,40.58161926269531,-73.8372573852539,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin' / Baskin-Robbins,40.582447,-73.836542,Donut Shop,4bf58dd8d48988d148941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Slices n Ices,40.58010713519273,-73.83716784306104,Pizza Place,4bf58dd8d48988d1ca941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Painico Cafe,40.580484999999996,-73.83792199999999,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Rockaway Beach Surf Shop,40.57933592777925,-73.83698517918845,Board Shop,4bf58dd8d48988d1f1941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Dunkin' / Baskin-Robbins,40.58119532516285,-73.83814873381453,Donut Shop,4bf58dd8d48988d148941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Roger's,40.579896088799345,-73.83734881896324,Bar,4bf58dd8d48988d116941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Station Liquors,40.58118438720703,-73.8376235961914,Liquor Store,4bf58dd8d48988d186941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Gulf Express/Subway,40.58167503333333,-73.8373,Gas Station,4bf58dd8d48988d113951735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Belle Harbor Manor,40.57771342580439,-73.84494205600946,Smoke Shop,4bf58dd8d48988d123951735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Brisas Del Mar II,40.579104,-73.836669,Latin American Restaurant,4bf58dd8d48988d1be941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 126th Street Boardwalk,40.57778950016526,-73.8462721628156,Beach,4bf58dd8d48988d1e2941735
New York,Rockaway Park,40.58034295646131,-73.84153370226186,Beach 126th St,40.577648893674585,-73.84614785072976,Beach,4bf58dd8d48988d1e2941735
New York,Somerville,40.597710615657675,-73.79664750844047,community playground,40.601131439208984,-73.79440307617188,Park,4bf58dd8d48988d163941735
New York,Brookville,40.660003227336134,-73.75175310731153,Super Deli,40.66015253012816,-73.75155416237698,Deli / Bodega,4bf58dd8d48988d146941735
New York,Bellaire,40.73301404027834,-73.73889198912481,Cara Mia Restaurant,40.7304073165559,-73.74318102324933,Italian Restaurant,4bf58dd8d48988d110941735
New York,Bellaire,40.73301404027834,-73.73889198912481,Blink Fitness,40.731167561733024,-73.74428402244627,Gym,4bf58dd8d48988d176941735
New York,Bellaire,40.73301404027834,-73.73889198912481,China King,40.728896037462754,-73.73728444921935,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Bellaire,40.73301404027834,-73.73889198912481,Denny's,40.733115,-73.734049,Breakfast Spot,4bf58dd8d48988d143941735
New York,Bellaire,40.73301404027834,-73.73889198912481,Winchesters bar,40.733303031408994,-73.73656064367636,Convenience Store,4d954b0ea243a5684a65b473
New York,Bellaire,40.73301404027834,-73.73889198912481,Dunkin' / Baskin Robbins,40.73583921313283,-73.7381114412624,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Bellaire,40.73301404027834,-73.73889198912481,Springfield blvd & Francis Lewis blvd,40.72909690267293,-73.73865218201014,Moving Target,4f2a23984b9023bd5841ed2c
New York,Bellaire,40.73301404027834,-73.73889198912481,Winchester Deli,40.73040193684499,-73.7343041643493,Deli / Bodega,4bf58dd8d48988d146941735
New York,Bellaire,40.73301404027834,-73.73889198912481,Silvermoon Diner,40.73039667052273,-73.73428796927267,Greek Restaurant,4bf58dd8d48988d10e941735
New York,Bellaire,40.73301404027834,-73.73889198912481,MTA Q43 Bus Stop (Hillside Avenue and Range Street),40.73317411303824,-73.73308893662785,Bus Station,4bf58dd8d48988d1fe931735
New York,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong House Museum,40.75462065974465,-73.86137158678545,Museum,4bf58dd8d48988d181941735
New York,North Corona,40.7540709990489,-73.85751790676447,Los Amigos Chimichurry,40.75119479190749,-73.85692482355701,South American Restaurant,4bf58dd8d48988d1cd941735
New York,North Corona,40.7540709990489,-73.85751790676447,Louis Armstrong Recreation Center/ELMCOR,40.75732397445696,-73.86107325323997,Gym / Fitness Center,4bf58dd8d48988d175941735
New York,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's Pizza & Pasta Restaurant,40.75128467004448,-73.8556192270517,Pizza Place,4bf58dd8d48988d1ca941735
New York,North Corona,40.7540709990489,-73.85751790676447,Lovera Grocery/Chimi Spot,40.75315302886777,-73.85996567542888,Deli / Bodega,4bf58dd8d48988d146941735
New York,North Corona,40.7540709990489,-73.85751790676447,Best Western Plus Laguardia Airport Hotel Queens,40.75205238411236,-73.85347723960876,Hotel,4bf58dd8d48988d1fa931735
New York,North Corona,40.7540709990489,-73.85751790676447,Blink Fitness,40.750747613703076,-73.85804550906369,Gym,4bf58dd8d48988d176941735
New York,North Corona,40.7540709990489,-73.85751790676447,King Empanadas,40.75251260909173,-73.85968470769245,Caribbean Restaurant,4bf58dd8d48988d144941735
New York,North Corona,40.7540709990489,-73.85751790676447,Timmy's Deli,40.75118749758505,-73.85554335106734,Deli / Bodega,4bf58dd8d48988d146941735
